data,Showalterindex,Liftedindex,LIFTcomputedusingvirtualtemperature,Kindex,Crosstotalsindex,Verticaltotalsindex,Totalstotalsindex,ConvectiveAvailablePotentialEnergy,CAPEusingvirtualtemperature,ConvectiveInhibition,CINSusingvirtualtemperature,Temp[K]oftheLiftedCondensationLevel,Pres[hPa]oftheLiftedCondensationLevel,Equivalentpotentialtemp[K]oftheLCL,Meanmixedlayerpotentialtemperature,Meanmixedlayermixingratio,1000hPato500hPathickness,Precipitablewater[mm]forentiresounding,contagem_raios,sim_nao,shear_index,BRNSH_index,shear_0_15000,shear_6000_15000,BRNSH_500_15000,BRNSH_6000_15000,EL,EL (Tv),LFC,LFC (Tv),Prof_cam_convec,Prof_cam_tv
2012-03-27,-0.99,-0.92,-1.39,35.5,22.1,23.3,45.4,244.09,356.46,-67.85,-57.55,288.37,834.14,343.2,303.72,13.23,5762.0,35.89,6659,sim,12.42964576697117,12.018281164119,4.395377286741153,13.944591894376584,18.328195530665106,2.620615168013281,284.23,283.43,714.43,727.06,430.19999999999993,443.62999999999994
2012-03-28,1.12,1.83,1.77,34.7,21.4,21.7,43.1,0.03,1.91,-96.74,-98.3,287.76,878.46,333.87,298.63,12.05,5710.0,39.03,150,sim,21.43306459231604,67.00848847563236,20.298272734921667,3.1631374302616644,132.92851854163828,7.601216848226124,635.49,633.19,637.98,645.71,2.490000000000009,12.519999999999982
2012-03-29,0.32,5.44,5.05,-12.1,21.3,24.5,45.8,0.0,0.0,0.0,0.0,284.41,872.32,323.95,295.75,9.71,5698.0,18.77,19,sim,19.86758506110116,32.32343165847538,21.413784650410307,4.822991428053974,114.49423304470558,24.67396957051205,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,-1.04,-0.76,-1.11,-11.1,23.1,25.3,48.4,126.83,149.57,-36.22,-31.87,287.61,878.23,333.4,298.49,11.94,5710.0,23.78,2269,sim,13.70343393467367,16.21773436573439,17.692622911066184,5.052114425766304,79.77185950015804,22.142187474287365,333.96,333.75,759.92,767.65,425.96,433.9
2012-03-31,-5.37,-5.81,-6.32,31.8,28.0,28.1,56.1,592.38,732.46,-0.07,-0.05,288.98,891.45,336.23,298.64,12.86,5679.0,25.97,150,sim,18.04595155257214,30.22165155757422,22.650801712301718,6.506100319959261,91.25051263547982,22.6082321825254,329.39,327.43,882.83,883.01,553.44,555.5799999999999
2012-04-05,-1.1,-1.34,-1.98,32.9,21.1,27.1,48.2,231.7,325.05,-170.39,-117.94,287.92,844.52,339.79,302.18,12.68,5751.0,28.78,10,sim,16.98474617381956,37.74488130388424,15.895398443234663,1.5153749938705845,90.63858480279109,11.289163850131244,247.21,247.16,609.26,695.71,362.04999999999995,448.55000000000007
2012-04-06,1.7,-0.69,-1.45,33.7,17.1,27.1,44.2,344.19,439.43,-143.14,-111.05,287.68,822.0,342.63,304.26,12.86,5777.0,33.05,303,sim,9.977898044858316,16.96094782000923,20.89162350322301,11.1266501134441,67.00259562818316,16.380696810083233,239.09,238.95,704.68,717.81,465.5899999999999,478.85999999999996
2012-04-07,2.56,1.09,0.52,31.8,18.1,24.1,42.2,231.42,282.96,-101.55,-78.64,287.73,855.49,337.34,300.87,12.38,5735.0,27.41,50,sim,11.18656453089663,11.52982526717576,24.52468899697096,13.730627902101835,31.264787334386924,3.86288917438404,243.81,243.65,702.63,715.57,458.82,471.9200000000001
2012-04-08,-4.23,-3.68,-4.39,26.7,23.9,28.9,52.8,1254.17,1406.3,-146.56,-92.51,289.96,867.95,343.64,301.95,14.08,5760.0,26.75,1824,sim,10.25592237207173,3.825203040106671,19.936804137133954,16.32351521368808,33.118324499864215,14.521164468396922,194.63,194.52,645.31,760.64,450.67999999999995,566.12
2012-04-09,0.91,0.28,0.06,29.0,21.0,24.1,45.1,116.15,147.67,-108.26,-81.37,287.46,869.48,334.19,299.19,11.93,5700.0,31.66,149,sim,7.684337833715528,5.149106102283247,7.709288164330887,2.4966416572816925,28.761082680909357,22.21482706456375,329.25,328.49,679.85,699.37,350.6,370.88
2012-04-10,3.11,2.21,1.99,30.3,19.0,21.9,40.9,11.18,25.69,-58.04,-44.39,287.7,876.94,333.91,298.71,12.03,5706.0,33.51,633,sim,7.61124507722077,1.55329070647409,14.247292376076365,12.599696050693131,16.953507756686253,10.773605654606174,546.67,545.44,743.15,750.59,196.48000000000002,205.14999999999998
2012-04-11,1.15,-0.17,-0.44,32.3,18.9,25.9,44.8,35.09,58.74,-142.47,-113.8,288.93,873.16,338.91,300.36,13.1,5738.0,37.84,1670,sim,8.980001604153552,6.797167884909151,18.7719783645049,10.620027459390354,46.36305381989837,22.63860373189741,497.04,491.06,644.09,665.75,147.05,174.69
2012-04-12,0.64,-0.14,-0.51,32.9,19.7,24.7,44.4,13.85,52.66,-103.73,-72.61,289.73,876.9,341.29,300.82,13.74,5750.0,37.09,297,sim,7.333579695665975,3.362286436421534,30.787512455840357,24.435092487022327,41.07836189055342,26.86246154513624,250.5,250.19,605.93,703.16,355.42999999999995,452.96999999999997
2012-04-14,2.01,1.63,1.24,34.7,19.0,23.1,42.1,11.7,19.47,-72.97,-65.86,288.35,868.53,337.51,300.22,12.69,5736.0,39.07,1059,sim,8.20756001169519,12.91334142136261,12.159293543882017,15.578306723844566,25.8941532404307,7.879944045617553,532.15,531.54,733.78,738.42,201.63,206.88
2012-04-15,-0.6,-0.67,-1.06,34.3,21.2,24.7,45.9,152.93,206.11,-98.07,-80.81,288.21,840.1,341.57,302.94,12.99,5757.0,38.83,926,sim,9.381372056918115,28.5686979031671,7.419188099211191,8.12028479068318,36.73376051990207,1.601426876416012,380.58,379.3,692.38,701.66,311.8,322.35999999999996
2012-04-16,3.58,3.3,2.73,14.9,18.9,20.5,39.4,0.0,0.0,0.0,0.0,287.99,887.92,333.26,297.96,12.1,5724.0,22.58,8,sim,12.82088818872084,22.48840205033785,15.365996466035176,4.396586354733104,45.7614180985475,4.10399897375905,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-17,6.82,4.7,4.22,6.1,15.5,20.5,36.0,0.0,0.0,0.0,0.0,286.03,869.42,329.41,297.7,10.86,5716.0,17.06,1,sim,24.2292843801729,28.88976227121764,26.2949299056436,9.681218406986916,93.14466295509956,16.052747900473744,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-18,4.43,4.12,3.61,-0.5,18.7,19.5,38.2,0.0,0.0,0.0,0.0,287.04,880.87,331.06,297.65,11.46,5725.0,19.63,0,nao,18.20274537060824,26.52926819131395,21.15091578050543,4.017089351990775,88.46433559504338,16.388082259418606,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-19,4.18,4.69,4.24,-16.7,17.9,22.1,40.0,0.0,0.0,0.0,0.0,286.18,883.94,327.8,296.46,10.78,5714.0,15.21,0,nao,17.43810501214378,21.1102227699375,19.6542114452294,3.237209377380647,71.9235367259072,14.740733514989492,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-20,2.18,2.46,2.27,34.0,18.5,23.5,42.0,0.0,0.0,0.0,0.0,288.48,880.82,336.06,299.15,12.61,5741.0,39.01,201,sim,16.34878431134308,34.29989220530786,16.2867044182185,1.884348640698713,85.3710877948723,11.026986520287016,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-21,-0.71,-0.47,-0.59,37.3,21.8,24.3,46.1,99.31,118.51,-73.96,-66.38,288.99,869.9,339.65,300.75,13.19,5733.0,43.08,360,sim,15.86417921637815,15.81906592927663,17.29318238528554,2.85500416470481,50.43757923766491,9.632141219802378,412.44,408.2,704.73,713.98,292.29,305.78000000000003
2012-04-22,3.8,3.76,3.32,29.3,20.1,20.3,40.4,0.0,0.0,0.0,0.0,285.97,882.97,327.25,296.33,10.64,5658.0,28.19,1,sim,24.69312,14.30929823589804,22.63536,2.913456591660593,91.12497800188456,29.812556884491745,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-23,8.17,6.75,6.27,-5.9,15.7,16.3,32.0,3.81,13.06,-0.86,-0.4,286.64,883.69,329.33,296.96,11.12,5686.0,21.28,0,nao,21.49427325606256,18.01894995837551,32.318031635416034,10.953880554737497,69.25363779074564,14.826385072172029,575.24,572.69,865.35,871.27,290.11,298.5799999999999
2012-04-24,5.53,5.23,4.89,11.4,18.8,18.9,37.7,0.41,1.06,-0.52,-0.36,285.97,895.23,325.53,295.17,10.5,5671.0,17.2,0,nao,22.90661483157637,37.00078670110234,31.089630072647303,11.175433932623728,113.78277519782527,18.284068461155663,841.41,838.66,863.64,865.94,22.230000000000018,27.280000000000086
2012-04-25,3.95,4.08,3.71,24.5,17.7,23.7,41.4,0.0,0.0,0.0,0.0,285.33,873.44,326.61,296.59,10.31,5691.0,24.44,2,sim,20.18118088071995,51.47132645195998,26.57705155341923,8.07023828541235,135.7184923991864,20.50373781821615,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-26,-1.39,-0.82,-1.06,36.1,21.4,26.3,47.7,91.37,123.89,-135.95,-113.28,287.6,830.2,340.96,303.32,12.63,5764.0,39.08,3094,sim,22.374849869048,94.64566126457035,33.46946669379688,16.667707392766182,180.27886188896,22.14742621827901,361.22,360.17,641.74,677.0,280.52,316.83
2012-04-27,-0.41,-0.67,-1.51,37.1,21.8,21.9,43.7,346.58,472.13,0.0,0.0,291.36,895.41,344.67,300.72,14.93,5759.0,33.61,172,sim,19.54872,26.05111392316773,30.35196,12.754611620745663,82.77808563439204,14.918074237423893,264.68,264.05,875.59,875.92,610.9100000000001,611.8699999999999
2012-04-28,4.52,5.73,5.7,24.4,18.6,19.7,38.3,0.0,0.0,0.0,0.0,285.61,874.69,327.3,296.76,10.49,5723.0,30.97,1,sim,15.90977812210249,58.01373663893789,29.0631755265947,14.209063224811937,112.34036931016288,7.854339168603108,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-29,1.53,2.39,2.47,30.9,17.5,26.5,44.0,0.0,0.0,0.0,-378.23,287.36,854.35,336.2,300.59,12.07,5771.0,39.76,2,sim,21.26397528447969,43.62400487297133,40.51219989317539,22.147746522088795,97.5574569294622,16.71027259076012,0.0,624.39,0.0,627.39,0.0,3.0
2012-04-30,4.71,4.9,5.04,30.2,19.3,19.5,38.8,0.0,0.0,0.0,0.0,286.45,901.42,326.19,295.09,10.76,5686.0,39.09,1,sim,26.65696490851044,45.95718499056266,34.87259120151904,8.231039999999998,156.09635703909575,28.75680491397114,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-02,8.0,9.23,9.0,-7.7,16.7,18.3,35.0,0.0,0.0,0.0,0.0,283.51,901.4,317.39,292.07,8.84,5675.0,16.37,0,nao,6.080728531475917,15.19342508129501,17.9301178281844,13.176292654550322,7.78077085712084,8.402862770503134,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-03,4.33,4.13,3.74,5.7,19.9,19.9,39.8,1.84,2.23,0.0,0.0,286.47,902.23,326.13,295.03,10.77,5686.0,19.34,0,nao,6.173834966289655,4.275141088544942,12.2382690789795,16.09775355016914,1.3852648714344666,3.2104801920389163,835.62,831.46,896.55,897.54,60.92999999999995,66.07999999999993
2012-05-04,4.41,5.34,4.96,2.1,18.9,21.3,40.2,0.0,0.0,0.0,0.0,285.19,890.62,323.77,294.81,10.02,5690.0,15.94,0,nao,6.299226378869291,13.24432612255118,7.483334670127959,13.363387803830957,1.7820859947759375,14.866908124325477,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-05,3.39,3.49,3.05,22.1,18.5,23.5,42.0,32.36,41.41,0.0,0.0,286.9,900.26,327.8,295.67,11.11,5686.0,21.26,0,nao,4.33468905618305,0.5344769771160746,16.933361476032545,12.89182944894944,24.228740178069355,18.746625935139125,699.33,697.91,888.62,889.22,189.28999999999996,191.31000000000006
2012-05-06,5.35,4.93,4.59,23.3,18.9,20.9,39.8,25.4,34.49,-107.45,-81.29,285.0,899.92,321.91,293.73,9.79,5627.0,18.15,34,sim,3.923775109662569,0.8246906890817093,21.823078756188657,18.06291731125431,12.28770499525656,12.145557579757291,640.59,639.22,697.77,707.19,57.17999999999995,67.97000000000003
2012-05-07,5.18,3.34,2.99,22.5,17.7,23.7,41.4,37.66,45.73,-203.77,-173.64,283.54,865.99,322.24,295.45,9.22,5628.0,20.61,0,nao,5.05045632235517,6.961177473686279,19.75428608572995,20.161503845890216,5.540062531338117,12.71560989292365,578.55,577.69,648.8,656.21,70.25,78.51999999999998
2012-05-08,2.96,3.72,3.33,15.4,20.8,21.5,42.3,56.07,67.29,-237.96,-202.96,285.66,889.52,325.36,295.39,10.35,5651.0,23.69,11,sim,6.741610178840171,3.327587637066831,12.223137680753538,18.38618474666105,7.292673385088801,1.9032983519623636,546.0,545.58,618.39,626.92,72.38999999999999,81.33999999999992
2012-05-09,7.77,6.69,6.33,15.3,13.1,22.1,35.2,0.0,0.0,0.0,0.0,284.95,873.59,325.4,296.18,10.05,5681.0,20.78,0,nao,13.64714602954528,0.8516806291041271,26.79308169515783,21.28609042133507,10.329657523042044,6.384081564160576,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-10,7.36,7.07,6.71,24.7,14.5,21.5,36.0,6.64,11.87,-140.56,-120.46,283.42,857.26,323.13,296.19,9.25,5676.0,17.31,0,nao,15.10723484180227,9.226629949999309,13.36660897512679,2.6815072068412564,41.17131085470984,13.019241502552056,691.24,688.78,723.52,731.97,32.27999999999997,43.190000000000055
2012-05-11,4.51,3.51,3.05,27.9,15.5,25.5,41.0,0.0,1.21,0.0,-124.51,282.92,809.99,328.54,300.49,9.53,5703.0,19.41,2,sim,16.74887006647461,27.6058980585131,25.88091538487292,9.897510705690854,75.37858805989359,16.202927850628054,0.0,662.93,0.0,683.5,0.0,20.57000000000005
2012-05-12,0.88,1.45,1.08,32.5,21.3,24.5,45.8,0.0,0.0,0.0,0.0,285.75,862.51,329.52,298.1,10.74,5690.0,32.29,4,sim,27.46312251064588,60.98665361383976,28.234756901254045,8.947291267474393,134.09411731152986,13.426429754865524,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-13,1.69,2.08,1.71,14.5,22.3,22.7,45.0,0.0,0.05,-33.73,-29.3,285.34,881.82,325.44,295.79,10.22,5658.0,22.09,0,nao,19.47897057707847,11.4136845732594,34.02928599718236,15.536596605070098,96.1820593450851,38.18389266579759,731.63,730.39,733.42,736.68,1.7899999999999636,6.289999999999964
2012-05-14,2.2,2.17,2.21,30.8,21.8,22.1,43.9,18.86,23.88,-32.59,-32.47,286.07,890.94,326.43,295.67,10.61,5647.0,34.27,1,sim,20.5745152969262,16.40888258150373,30.64469156749412,15.004123628465274,86.25814513361559,44.19353921046627,638.69,637.68,724.55,729.32,85.8599999999999,91.6400000000001
2012-05-16,4.5,3.66,3.35,23.8,19.6,23.1,42.7,0.0,0.12,0.0,-145.51,283.24,877.3,319.83,294.04,8.92,5599.0,19.75,10,sim,18.13305836178269,8.277676364094699,21.83336693852863,7.595032616098622,63.2088004033238,22.453859655941944,0.0,551.24,0.0,558.16,0.0,6.919999999999959
2012-05-18,6.9,5.87,5.56,20.4,17.2,20.7,37.9,0.0,0.0,0.0,0.0,282.43,858.28,320.15,295.06,8.64,5626.0,18.28,0,nao,10.98556166661167,0.7089486717632,19.730635152108004,8.929923466442057,18.93872100250517,18.403628343433123,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-19,7.78,7.77,7.47,22.7,14.7,21.7,36.4,0.0,0.0,0.0,0.0,283.28,887.66,318.56,293.1,8.84,5636.0,16.68,1,sim,4.639527630484303,0.4500310903209631,30.02033552387976,25.58786568182722,29.69285238022537,30.38558039671576,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-20,4.07,4.88,4.56,28.7,18.8,23.1,41.9,52.65,62.95,-92.92,-84.56,283.85,874.49,321.98,294.95,9.34,5644.0,20.21,0,nao,12.851129911084,9.025061130522346,23.059295001262537,10.503176107752283,46.12813785859248,15.499148270465492,656.63,655.76,751.21,757.93,94.58000000000004,102.16999999999996
2012-05-21,1.07,0.86,0.55,30.7,21.7,26.1,47.8,25.16,49.38,-68.83,-60.26,284.81,878.31,324.3,295.58,9.92,5621.0,22.28,1,sim,19.5154786721012,17.45459431171551,18.389193387742413,4.809768527297233,73.31389668665543,17.134103808263756,613.69,502.99,760.55,770.22,146.8599999999999,267.23
2012-05-22,4.61,5.39,5.0,28.3,16.7,23.7,40.4,9.79,13.34,-202.56,-184.94,284.98,878.48,324.82,295.75,10.03,5676.0,21.34,0,nao,9.430352649686192,1.28477002663561,22.600696585548206,15.592582761894349,20.85173494135465,12.114584618885852,668.33,667.44,701.26,706.68,32.92999999999995,39.239999999999895
2012-05-23,5.36,5.22,4.89,25.3,16.5,23.5,40.0,1.66,5.68,-153.39,-134.75,284.66,885.58,322.85,294.74,9.72,5648.0,19.35,0,nao,8.898228747875716,1.796007973452937,17.09743036369058,8.328094066118844,32.92647040507958,18.618341642553855,683.66,679.82,703.09,713.58,19.430000000000064,33.75999999999999
2012-05-24,5.33,6.44,6.13,5.3,16.9,22.9,39.8,0.0,0.0,0.0,0.0,283.03,864.93,320.94,295.03,8.94,5648.0,17.69,5,sim,14.84425333290353,21.49385119988075,17.452299511683922,7.20329640593317,58.609502304481,8.273711010236823,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,0.32,1.14,0.62,33.5,22.5,23.3,45.8,97.04,142.4,-25.46,-24.86,286.3,867.58,330.58,298.18,11.08,5663.0,27.03,79,sim,12.3567509734573,65.18551332770645,17.210666556343476,7.23159006394971,94.85150581265412,8.67300092279299,458.93,447.48,763.8,771.15,304.86999999999995,323.66999999999996
2012-05-26,3.53,2.68,2.25,2.9,19.9,22.1,42.0,0.0,3.83,-72.42,-50.01,284.63,855.65,326.99,297.61,10.05,5677.0,16.1,8,sim,18.7719434326836,22.85425110614159,14.709644013099645,5.849224725645456,50.67707684093931,11.146681396822324,742.63,671.14,744.22,752.87,1.5900000000000318,81.73000000000002
2012-05-27,4.03,9.1,8.92,-10.3,18.9,22.1,41.0,0.0,0.0,0.0,0.0,278.01,799.28,316.54,296.41,7.49,5689.0,11.88,110,sim,5.21832767818099,26.54662078242487,14.922944625871716,10.676421172504575,35.612137478813324,3.5887050619705465,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-28,1.86,1.15,0.81,33.2,18.3,27.3,45.6,15.01,19.69,-242.28,-215.64,284.51,832.06,330.12,299.86,10.27,5700.0,27.47,85,sim,12.34656,9.957635057415128,13.37544,2.6696053296777964,26.30028651426281,6.055130832498739,595.25,593.02,652.49,658.8,57.24000000000001,65.77999999999997
2012-05-29,2.06,3.14,2.62,28.9,18.7,23.7,42.4,0.0,0.0,0.0,0.0,286.44,850.76,333.6,299.99,11.43,5735.0,25.66,0,nao,5.820893425038805,5.641895335323367,6.816102004001747,1.181934318108715,12.827927249942192,2.1796777280457458,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-30,4.32,2.88,2.3,27.3,16.5,22.5,39.0,6.06,20.24,-137.64,-99.43,287.24,853.17,335.97,300.59,12.0,5743.0,22.78,3,sim,12.54651755153269,6.152165843553569,27.36517286222877,15.299291875985332,13.726152431230124,1.427417679015401,345.51,340.63,706.56,721.99,361.04999999999995,381.36
2012-05-31,-0.6,0.64,0.53,34.8,23.3,24.5,47.8,35.78,46.53,-77.47,-69.1,286.88,887.68,329.54,296.84,11.25,5667.0,30.71,62,sim,17.4623626087403,40.60534307182848,29.5757145267984,12.555219136713788,97.54590986331988,10.452238677633217,596.9,596.17,712.5,719.17,115.60000000000002,123.0
2012-06-01,-0.39,0.23,-0.15,27.5,22.1,25.3,47.4,60.41,83.79,-111.47,-85.95,287.61,883.91,332.53,297.94,11.86,5690.0,31.36,2698,sim,20.80286681176488,42.05539481768263,37.554120000000005,20.15646166199018,143.2627856910148,24.79621323601589,347.53,341.73,675.2,706.55,327.6700000000001,364.81999999999994
2012-06-02,3.98,3.47,3.02,14.6,18.0,22.3,40.3,0.0,0.89,-667.6,-546.18,286.79,880.3,330.31,297.45,11.28,5718.0,20.69,36,sim,10.49685158107032,22.251597729069,20.51439811658322,16.04690012846095,52.04440121047562,6.80423278593609,398.83,395.85,401.49,407.5,2.660000000000025,11.649999999999977
2012-06-03,0.34,-0.56,-0.96,28.9,20.5,27.5,48.0,36.03,63.11,-243.07,-155.71,285.73,848.06,331.63,299.51,10.92,5700.0,22.04,264,sim,19.17782248396308,30.78861545823888,20.20388762885104,1.0288800000000011,61.20485764703952,4.915435559430914,405.1,400.07,523.29,554.48,118.18999999999994,154.41000000000003
2012-06-04,-0.04,0.94,0.56,28.1,20.1,28.1,48.2,0.0,1.01,0.0,-150.07,282.38,786.54,330.54,302.44,9.4,5721.0,19.43,194,sim,19.21810016816137,39.52661841617151,33.059340117559614,13.889880000000003,103.77174876067852,17.013086684497665,0.0,503.95,0.0,686.61,0.0,182.66000000000003
2012-06-06,0.04,-0.06,-0.45,36.0,22.8,22.9,45.7,111.48,150.87,-0.97,-0.99,288.38,891.65,334.06,298.0,12.36,5685.0,37.21,43,sim,17.29318238528554,42.34293594420199,34.8439239827538,17.629458803852852,110.56769536251294,17.74488323049854,423.33,422.93,848.08,850.47,424.75000000000006,427.54
2012-06-07,2.8,3.0,2.95,31.9,21.2,21.5,42.7,0.0,0.0,0.0,0.0,286.4,901.56,325.99,295.02,10.72,5661.0,34.91,0,nao,24.54962328909857,37.54003008893216,19.575777064852367,8.857006951297262,121.87509309446573,20.640272943391704,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,6.21,6.54,6.46,26.6,19.5,19.7,39.2,0.1,0.14,0.0,0.0,283.44,904.23,316.85,291.73,8.77,5624.0,29.77,110,sim,25.09306272367884,51.06486163506109,47.54473664599853,22.70378792606376,138.40212981215282,21.8875985932285,876.9,876.34,894.99,896.0,18.090000000000032,19.659999999999968
2012-06-09,4.5,4.85,4.65,-0.4,20.6,21.5,42.1,0.0,0.0,0.0,0.0,283.68,897.43,318.41,292.6,8.98,5627.0,17.78,0,nao,19.1754181739969,15.77473116305813,32.22767695941392,13.27488582988205,74.94590192294017,21.32355844236408,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-10,0.58,3.23,2.9,32.6,22.2,25.1,47.3,0.0,0.0,0.0,0.0,284.99,895.57,322.47,294.13,9.83,5656.0,23.1,435,sim,12.73966995248891,49.57434592324726,20.872973975913503,9.628947264992007,149.9960706248422,25.245289364330024,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-11,-0.1,-1.23,-1.65,32.4,21.5,27.5,49.0,115.69,139.53,-149.74,-134.93,286.51,869.77,330.95,298.18,11.21,5677.0,32.43,3386,sim,20.76909269677347,67.62424107130155,34.25476947490853,13.572756225651563,71.94867214438865,0.7713699185683995,463.64,460.43,672.03,678.07,208.39,217.64000000000004
2012-06-12,-0.49,2.76,2.36,27.8,23.2,24.1,47.3,0.0,0.0,0.0,0.0,286.55,904.41,326.06,294.91,10.79,5682.0,23.03,1,sim,13.37544,10.42786654384524,20.06316,10.799570698531394,36.99499848409556,7.704947597815758,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-13,-1.08,1.96,1.48,-8.3,23.5,23.5,47.0,0.0,0.0,0.0,0.0,287.41,895.58,330.15,296.63,11.54,5694.0,20.58,0,nao,4.069495626274481,10.82232585395165,22.07507002100524,18.027433946649204,29.63853800759004,4.320747529675646,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-14,-0.84,-0.28,-0.77,4.8,22.6,26.3,48.9,108.3,145.87,-307.78,-61.23,287.55,892.38,331.07,297.07,11.69,5691.0,19.51,1,sim,8.271758574217458,15.04001808487451,17.895146970883083,10.282572409329102,34.121273513170415,3.623206808401897,258.87,258.8,507.28,755.92,248.40999999999997,497.11999999999995
2012-06-15,-0.61,-1.22,-1.67,4.1,22.5,27.5,50.0,207.5,284.89,-95.28,-70.07,286.66,884.65,329.26,296.89,11.13,5662.0,18.44,3,sim,9.228605051814002,6.719861904927765,16.122585105026868,7.863225154153186,35.202269585591864,11.850688398744955,338.25,337.06,718.46,758.62,380.21000000000004,421.56
2012-06-16,-1.88,0.1,-0.28,11.6,23.6,28.5,52.1,0.19,4.91,-361.95,-277.94,282.76,828.24,325.36,298.42,9.21,5663.0,18.61,0,nao,9.140718884634182,9.321923715969307,17.798434503607332,9.255129888793116,38.22076474441553,11.732991643394872,484.11,472.73,494.14,507.19,10.029999999999973,34.45999999999998
2012-06-17,6.43,3.19,3.11,18.1,14.3,25.3,39.6,0.0,0.0,0.0,0.0,284.6,881.18,323.28,295.09,9.74,5651.0,20.93,14,sim,22.29512506950162,16.87157669374245,16.55825655344185,7.429828738887226,94.78268336013164,32.47666554575751,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-18,1.15,1.56,1.31,10.7,19.3,28.3,47.6,0.0,0.0,0.0,0.0,280.96,791.31,325.61,300.41,8.5,5699.0,18.97,0,nao,16.46208,26.00743550821689,19.03428,6.664090667068551,81.45136635562383,18.81921016626211,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-19,3.06,1.62,1.66,31.1,17.1,26.1,43.2,2.46,4.88,-220.95,-185.62,284.75,827.06,331.66,300.64,10.49,5712.0,31.82,0,nao,16.46357810388311,55.15660215715116,37.61781501436303,22.446602113216084,152.56686510431015,30.401096955524125,535.26,534.72,556.16,565.21,20.899999999999977,30.49000000000001
2012-06-20,4.71,2.27,2.32,29.5,16.1,24.1,40.2,0.0,0.22,0.0,-145.41,285.82,847.53,332.01,299.68,11.05,5709.0,34.95,24,sim,19.7025501194075,89.01868420702834,43.24051983481151,23.686813244022517,174.44573380313594,14.634066024414,0.0,626.46,0.0,639.05,0.0,12.589999999999918
2012-06-21,1.56,3.33,3.35,25.2,21.8,22.1,43.9,0.0,0.0,0.0,0.0,286.24,894.22,326.52,295.55,10.7,5688.0,31.81,36,sim,28.80864,45.92363850859898,40.64076000000001,12.2028519977794,208.05946077887495,51.47349825214269,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-23,8.42,8.07,7.76,-16.2,16.2,18.3,34.5,0.0,0.0,0.0,0.0,283.19,879.19,319.44,293.82,8.87,5691.0,13.05,0,nao,10.94009316611756,11.91869554344663,35.14725442124357,24.22736272230092,96.73638971032966,38.890750776094166,0.0,0.0,0.0,0.0,0.0,0.0
